section,code,title
C,281200,Fabrication d'équipements hydrauliques et pneumatiques
C,2813,Fabrication d'autres pompes et compresseurs
C,281300,Fabrication d'autres pompes et compresseurs
C,2814,Fabrication d'articles de robinetterie
C,281400,Fabrication d'articles de robinetterie
C,2815,Fabrication d'engrenages et d'organes mécaniques de transmission
C,281500,Fabrication d'engrenages et d'organes mécaniques de transmission
C,282,Fabrication d'autres machines d'usage général
C,2821,Fabrication de fours et brûleurs
C,282100,Fabrication de fours et brûleurs
C,2822,Fabrication de matériel de levage et de manutention
C,282200,Fabrication de matériel de levage et de manutention
C,2823,Fabrication de machines et d'équipements de bureau (à l'exception des ordinateurs et équipements périphériques)
C,282300,Fabrication de machines et d'équipements de bureau (à l'exception des ordinateurs et équipements périphériques)
C,2824,Fabrication d'outillage portatif à moteur incorporé
C,282400,Fabrication d'outillage portatif à moteur incorporé
C,2825,Fabrication d'équipements aérauliques et frigorifiques industriels
C,282500,Fabrication d'équipements aérauliques et frigorifiques industriels
C,2829,Fabrication de machines diverses d'usage général
C,282900,Fabrication de machines diverses d'usage général
C,283,Fabrication de machines agricoles et forestières
C,2830,Fabrication de machines agricoles et forestières
C,283000,Fabrication de machines agricoles et forestières
C,284,Fabrication de machines de formage des métaux et de machines-outils
C,2841,Fabrication de machines de formage des métaux
C,284100,Fabrication de machines de formage des métaux
C,2849,Fabrication d'autres machines-outils
C,284900,Fabrication d'autres machines-outils
C,289,Fabrication d'autres machines d'usage spécifique
C,2891,Fabrication de machines pour la métallurgie
C,289100,Fabrication de machines pour la métallurgie
C,2892,Fabrication de machines pour l'extraction ou la construction
C,289200,Fabrication de machines pour l'extraction ou la construction
C,2893,Fabrication de machines pour l'industrie agro-alimentaire
C,289300,Fabrication de machines pour l'industrie agro-alimentaire
C,2894,Fabrication de machines pour les industries textiles
C,289400,Fabrication de machines pour les industries textiles
C,2895,Fabrication de machines pour les industries du papier et du carton
C,289500,Fabrication de machines pour les industries du papier et du carton
C,2896,Fabrication de machines pour le travail du caoutchouc ou des plastiques
C,289600,Fabrication de machines pour le travail du caoutchouc ou des plastiques
C,2899,Fabrication d'autres machines d'usage spécifique n.c.a.
C,289901,Fabrication de machines d'imprimerie
C,289902,Autres fabrications de machines pour d'autres usages spécifiques n.c.a.
C,29,Industrie automobile
C,291,Construction de véhicules automobiles
C,2910,Construction de véhicules automobiles
C,291000,Construction de véhicules automobiles
C,292,Fabrication de carrosseries et remorques
C,2920,Fabrication de carrosseries et remorques
C,292000,Fabrication de carrosseries et remorques
C,293,Fabrication d'équipements automobiles
C,2931,Fabrication d'équipements électriques et électroniques automobiles
C,293100,Fabrication d'équipements électriques et électroniques automobiles
C,2932,Fabrication d'autres équipements automobiles
C,293200,Fabrication d'autres équipements automobiles
C,30,Fabrication d'autres matériels de transport
C,301,Construction navale
C,3011,Construction de navires et de structures flottantes
C,301100,Construction de navires et de structures flottantes
C,3012,Construction de bateaux de plaisance
C,301200,Construction de bateaux de plaisance
C,302,Construction de locomotives et d'autre matériel ferroviaire roulant
C,3020,Construction de locomotives et d'autre matériel ferroviaire roulant
C,302000,Construction de locomotives et d'autre matériel ferroviaire roulant
C,303,Construction aéronautique et spatiale 
C,3030,Construction aéronautique et spatiale 
C,303000,Construction aéronautique et spatiale
C,304,Construction de véhicules militaires de combat
C,3040,Construction de véhicules militaires de combat
C,304000,Construction de véhicules militaires de combat
C,309,Fabrication de matériels de transport n.c.a.
C,3091,Fabrication de motocycles
C,309100,Fabrication de motocycles
C,3092,Fabrication de bicyclettes et de véhicules pour invalides
C,309201,Fabrication de vélos
C,309202,Fabrication de véhicules pour invalides
C,3099,Fabrication d'autres équipements de transport n.c.a.
C,309900,Fabrication d'autres équipements de transport n.c.a.
C,31,Fabrication de meubles
C,310,Fabrication de meubles
C,3101,Fabrication de meubles de bureau et de magasin
C,310100,Fabrication de meubles de bureau et de magasin (sans montage)
C,3102,Fabrication de meubles de cuisine
C,310200,Fabrication de meubles de cuisine et de salle de bains (sans montage)
C,3103,Fabrication de matelas
C,310300,Fabrication de matelas
C,3109,Fabrication d'autres meubles
C,310900,Fabrication d'autres meubles
C,32,Autres industries manufacturières
C,321,"Fabrication d'articles de joaillerie, bijouterie et d'articles similaires"
C,3211,Frappe de monnaie
C,321100,Frappe de monnaie
C,3212,Fabrication d'articles de joaillerie et bijouterie
C,321201,Activités des lapidaires
C,321202,"Fabrication de bijoux, d'articles de bijouterie en or ou en argent n.c.a. (sans la fabrication de bijoux fantaisie)"
C,3213,Fabrication d'articles de bijouterie fantaisie et articles similaires
C,321300,Fabrication d'articles de bijouterie fantaisie et articles similaires
C,322,Fabrication d'instruments de musique
C,3220,Fabrication d'instruments de musique
C,322000,Fabrication d'instruments de musique
C,323,Fabrication d'articles de sport
C,3230,Fabrication d'articles de sport
C,323000,Fabrication d'articles de sport
C,324,Fabrication de jeux et jouets
C,3240,Fabrication de jeux et jouets
C,324000,Fabrication de jeux et jouets
C,325,Fabrication d'instruments et de fournitures à usage médical et dentaire
C,3250,Fabrication d'instruments et de fournitures à usage médical et dentaire
C,325001,Fabrication d'instruments et de fournitures à usage médical et dentaire
C,325002,Fabrication de matériel orthopédique et prothétique
C,325003,Activités des mécaniciens-dentistes
C,325004,Fabrication de lunettes
C,329,Activités manufacturières n.c.a.
C,3291,Fabrication d'articles de brosserie
C,329100,Fabrication d'articles de brosserie
C,3299,Autres activités manufacturières n.c.a.
C,329900,Autres activités manufacturières n.c.a.
C,33,Réparation et installation de machines et d'équipements
C,331,"Réparation d'ouvrages en métaux, de machines et d'équipements"
C,3311,Réparation d'ouvrages en métaux
C,331100,Réparation d'ouvrages en métaux
C,3312,Réparation de machines et équipements mécaniques
C,331200,Réparation de machines et équipements mécaniques
C,3313,Réparation de matériels électroniques et optiques
C,331300,Réparation de matériels électroniques et optiques
C,3314,Réparation d'équipements électriques
C,331400,Réparation d'équipements électriques
C,3315,Réparation et maintenance navale
C,331500,Réparation et maintenance navale
C,3316,Réparation et maintenance d'aéronefs et d'engins spatiaux
C,331600,Réparation et maintenance d'aéronefs et d'engins spatiaux
C,3317,Réparation et maintenance d'autres équipements de transport
C,331700,Réparation et maintenance d'autres équipements de transport
C,3319,Réparation d'autres équipements
C,331900,Réparation d'autres équipements
C,332,Installation de machines et d'équipements industriels
C,3320,Installation de machines et d'équipements industriels
C,332000,Installation de machines et d'équipements industriels
D,0,"PRODUCTION ET DISTRIBUTION D'ÉLECTRICITÉ, DE GAZ, DE VAPEUR ET D'AIR CONDITIONNÉ"
D,35,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné"
D,351,"Production, transport et distribution d'électricité"
D,3511,Production d'électricité
D,351100,Production d'électricité
D,3512,Transport d'électricité
D,351200,Transport d'électricité
D,3513,Distribution d'électricité
D,351300,Distribution d'électricité
D,3514,Commerce d'électricité
D,351400,Commerce d'électricité
D,352,Production et distribution de combustibles gazeux
D,3521,Production de combustibles gazeux
D,352100,Production de combustibles gazeux
D,3522,Distribution de combustibles gazeux par conduites
D,352200,Distribution de combustibles gazeux par conduites
D,3523,Commerce de combustibles gazeux par conduites
D,352300,Commerce de combustibles gazeux par conduites
D,353,Production et distribution de vapeur et d'air conditionné
D,3530,Production et distribution de vapeur et d'air conditionné
D,353000,Production et distribution de vapeur et d'air conditionné
E,0,"PRODUCTION ET DISTRIBUTION D'EAU; ASSAINISSEMENT, GESTION DES DÉCHETS ET DEPOLLUTION"
E,36,"Captage, traitement et distribution d'eau"
E,360,"Captage, traitement et distribution d'eau"
E,3600,"Captage, traitement et distribution d'eau"
E,360000,"Captage, traitement et distribution d'eau"
E,37,Collecte et traitement des eaux usées
E,370,Collecte et traitement des eaux usées
E,3700,Collecte et traitement des eaux usées
E,370000,Collecte et traitement des eaux usées
E,38,"Collecte, traitement et élimination des déchets; récupération"
E,381,Collecte des déchets
E,3811,Collecte des déchets non dangereux
E,381100,Collecte des déchets non dangereux
E,3812,Collecte des déchets dangereux
E,381200,Collecte des déchets dangereux
E,382,Traitement et élimination des déchets
E,3821,Traitement et élimination des déchets non dangereux
E,382100,Traitement et élimination des déchets non dangereux
E,3822,Traitement et élimination des déchets dangereux
E,382200,Traitement et élimination des déchets dangereux
E,383,Récupération 
E,3831,Démantèlement d'épaves
E,383100,Démantèlement d'épaves
E,3832,Récupération de déchets triés
E,383200,Récupération de déchets triés
E,39,Dépollution et autres services de gestion des déchets
E,390,Dépollution et autres services de gestion des déchets
E,3900,Dépollution et autres services de gestion des déchets
E,390000,Dépollution et autres services de gestion des déchets
F,0,CONSTRUCTION
F,41,Construction de bâtiments
F,411,Promotion immobilière
F,4110,Promotion immobilière
F,411000,Promotion immobilière
F,412,Construction de bâtiments résidentiels et non résidentiels
F,4120,Construction de bâtiments résidentiels et non résidentiels
F,412001,Construction générale de bâtiments
F,412002,Activités des entreprises générales de construction
F,412003,Construction générale de bâtiments et d'ouvrages de génie civil sans prédominance
F,412004,Entretien et réparation de bâtiments
F,42,Génie civil
F,421,Construction de routes et de voies ferrées
F,4211,Construction de routes et autoroutes
F,421100,Construction de routes et autoroutes
F,4212,Construction de voies ferrées de surface et souterraines
F,421200,Construction de voies ferrées de surface et souterraines
F,4213,Construction de ponts et tunnels
F,421300,Construction de ponts et tunnels
F,422,Construction de réseaux et de lignes
F,4221,Construction de réseaux pour fluides
F,422100,Construction de réseaux pour fluides
F,4222,Construction de réseaux électriques et de télécommunications
F,422200,Construction de réseaux électriques et de télécommunications
F,429,Construction d'autres ouvrages de génie civil 
F,4291,Construction d'ouvrages maritimes et fluviaux
F,429100,Construction d'ouvrages maritimes et fluviaux
F,4299,Construction d'autres ouvrages de génie civil n.c.a.
F,429900,Construction d'autres ouvrages de génie civil n.c.a.
F,43,Travaux de construction spécialisés
F,431,Démolition et préparation des sites
F,4311,Travaux de démolition
F,431100,Travaux de démolition
F,4312,Travaux de préparation des sites
F,431200,Travaux de préparation des sites
F,4313,Forages et sondages
F,431300,Forages et sondages
F,432,"Travaux d'installation électrique, plomberie et autres travaux d'installation"
F,4321,Installation électrique
F,432100,Installation électrique
F,4322,Travaux de plomberie et installation de chauffage et de conditionnement d'air
F,432201,Installation d'équipements sanitaires
F,432202,Installation d'équipements sanitaires et ferblanterie
F,432203,Installation d'équipements sanitaires et de chauffage
F,432204,"Installation d'équipements de chauffage, de ventilation et de climatisation"
F,4329,Autres travaux d'installation
F,432901,"Travaux d'isolation thermique, acoustique et anti-vibratile"
F,432902,Autres travaux d'installation
F,433,Travaux de finition
F,4331,Travaux de plâtrerie
F,433100,Travaux de plâtrerie
F,4332,Travaux de menuiserie
F,433200,Montage de menuiseries
F,4333,Travaux de revêtement des sols et des murs
F,433301,Revêtement de sols
F,433302,Pose de carrelage
F,433303,Pose de papiers peints
F,4334,Travaux de peinture et vitrerie
F,433401,Peinture
F,433402,Peinture et gypserie sans prédominance
F,433403,Vitrerie
F,4339,Autres travaux de finition
F,433900,Autres travaux de finition
F,439,Autres travaux de construction spécialisés
F,4391,Travaux de couverture
F,439101,Montage de charpentes
F,439102,Pose de couvertures
F,439103,Travaux de ferblanterie
F,4399,Autres travaux de construction spécialisés n.c.a.
F,439901,Travaux d'étanchéité
F,439902,Montage d'échafaudages
F,439903,Maçonnerie
F,439904,Location de matériel de construction avec opérateur
F,439905,Autres travaux spécialisés de construction de bâtiments et d'ouvrages de génie civil n.c.a.
G,0,COMMERCE; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES
G,45,Commerce et réparation d'automobiles et de motocycles
G,451,Commerce de véhicules automobiles
G,4511,Commerce de voitures et de véhicules automobiles légers
G,451101,"Intermédiaires du commerce et commerce de gros de voitures et de véhicules automobiles légers (< 3,5 t)"
G,451102,"Commerce de détail de voitures et de véhicules automobiles légers (< 3,5 t)"
G,4519,Commerce d'autres véhicules automobiles
G,451901,"Intermédiaires du commerce et commerce de gros d'autres véhicules automobiles (> 3,5 t)"
G,451902,"Commerce de détail d'autres véhicules automobiles (> 3,5 t)"
G,452,Entretien et réparation de véhicules automobiles
G,4520,Entretien et réparation de véhicules automobiles
G,452001,Entretien et réparation de véhicules automobiles
G,452002,Réparation et peinture de carrosserie
G,453,Commerce d'équipements automobiles
G,4531,Commerce de gros d'équipements automobiles
G,453100,Commerce de gros d'équipements automobiles
G,4532,Commerce de détail d'équipements automobiles
G,453200,Commerce de détail d'équipements automobiles
G,454,Commerce et réparation de motocycles
G,4540,Commerce et réparation de motocycles
G,454000,Commerce et réparation de motocycles
G,46,"Commerce de gros, à l'exception des automobiles et des motocycles"
G,461,Intermédiaires du commerce de gros
G,4611,"Intermédiaires du commerce en matières premières agricoles, animaux vivants, matières premières textiles et produits semi-finis"
G,461100,"Intermédiaires du commerce en matières premières agricoles, animaux vivants, matières premières textiles et produits semi-finis"
G,4612,"Intermédiaires du commerce en combustibles, métaux, minéraux et produits chimiques"
G,461200,"Intermédiaires du commerce en combustibles, métaux, minéraux et produits chimiques"
G,4613,Intermédiaires du commerce en bois et matériaux de construction
G,461300,Intermédiaires du commerce en bois et matériaux de construction
G,4614,"Intermédiaires du commerce en machines, équipements industriels, navires et avions"
G,461400,"Intermédiaires du commerce en machines, équipements industriels, navires et avions"
G,4615,"Intermédiaires du commerce en meubles, articles de ménage et quincaillerie"
G,461500,"Intermédiaires du commerce en meubles, articles de ménage et quincaillerie"
G,4616,"Intermédiaires du commerce en textiles, habillement, fourrures, chaussures et articles en cuir"
G,461600,"Intermédiaires du commerce en textiles, habillement, fourrures, chaussures et articles en cuir"
G,4617,"Intermédiaires du commerce en denrées, boissons et tabac"
G,461700,"Intermédiaires du commerce en denrées, boissons et tabac"
G,4618,Intermédiaires spécialisés dans le commerce d'autres produits spécifiques
G,461800,Intermédiaires spécialisés dans le commerce d'autres produits spécifiques
G,4619,Intermédiaires du commerce en produits divers
G,461900,Intermédiaires du commerce en produits divers
G,462,Commerce de gros de produits agricoles bruts et d'animaux vivants
G,4621,"Commerce de gros de céréales, de tabac non manufacturé, de semences et d'aliments pour le bétail"
G,462100,"Commerce de gros de céréales, de tabac non manufacturé, de semences et d'aliments pour le bétail"
G,4622,Commerce de gros de fleurs et plantes
G,462200,Commerce de gros de fleurs et plantes
G,4623,Commerce de gros d'animaux vivants
G,462300,Commerce de gros d'animaux vivants
G,4624,Commerce de gros de cuirs et peaux
G,462400,Commerce de gros de cuirs et peaux
G,463,"Commerce de gros de produits alimentaires, de boissons et de tabac"
G,4631,Commerce de gros de fruits et légumes
G,463100,Commerce de gros de fruits et légumes
G,4632,Commerce de gros de viandes et de produits à base de viande
G,463200,Commerce de gros de viandes et de produits à base de viande
G,4633,"Commerce de gros de produits laitiers, œufs, huiles et matières grasses comestibles"
G,463300,"Commerce de gros de produits laitiers, œufs, huiles et matières grasses comestibles"
G,4634,Commerce de gros de boissons
G,463401,Commerce de gros de vins et de spiritueux
G,463402,Commerce de gros d'autres boissons
G,4635,Commerce de gros de produits à base de tabac
G,463500,Commerce de gros de produits à base de tabac
G,4636,"Commerce de gros de sucre, chocolat et confiserie"
G,463600,"Commerce de gros de sucre, chocolat et confiserie"
G,4637,"Commerce de gros de café, thé, cacao et épices"
G,463700,"Commerce de gros de café, thé, cacao et épices"
G,4638,"Commerce de gros d'autres produits alimentaires, y compris poissons, crustacés et mollusques"
G,463800,"Commerce de gros d'autres produits alimentaires, y compris poissons, crustacés et mollusques"
G,4639,"Commerce de gros non spécialisé de denrées, boissons et tabac"
G,463900,"Commerce de gros non spécialisé de denrées, boissons et tabac"
G,464,Commerce de gros de biens domestiques
G,4641,Commerce de gros de textiles
G,464100,Commerce de gros de textiles
G,4642,Commerce de gros d'habillement et de chaussures
G,464201,Commerce de gros d'habillement
G,464202,Commerce de gros de chaussures
G,4643,Commerce de gros d'appareils électroménagers
G,464301,Commerce de gros d'appareils électroménagers
G,464302,Commerce de gros de radios et de téléviseurs
G,464303,"Commerce de gros d'appareils photographiques et cinématographiques, d'instruments de précision et d'optique"
G,4644,"Commerce de gros de vaisselle, verrerie et produits d'entretien"
G,464400,"Commerce de gros de vaisselle, verrerie et produits d'entretien"
G,4645,Commerce de gros de parfumerie et de produits de beauté
G,464500,Commerce de gros de parfumerie et de produits de beauté
G,4646,Commerce de gros de produits pharmaceutiques
G,464601,Commerce de gros de produits pharmaceutiques
G,464602,"Commerce de gros d'articles médicaux, chirurgicaux et orthopédiques"
G,4647,"Commerce de gros de meubles, de tapis et d'appareils d'éclairage"
G,464700,"Commerce de gros de meubles, de tapis et d'appareils d'éclairage"
G,4648,Commerce de gros d'articles d'horlogerie et de bijouterie
G,464801,Commerce de gros d'horlogerie
G,464802,Commerce de gros de bijouterie
G,4649,Commerce de gros d'autres biens domestiques
G,464901,"Commerce de gros d'articles de papeterie, de livres et de journaux"
G,464902,Commerce de gros de jeux et de jouets
G,464903,Commerce de gros d'articles de sport
G,464904,Commerce de gros de maroquinerie et d'articles de voyage
G,464905,Commerce de gros d'articles-cadeaux et de souvenirs
G,464906,Commerce de gros d'autres biens de consommation non alimentaires n.c.a.
G,465,Commerce de gros d'équipements de l'information et de la communication
G,4651,"Commerce de gros d'ordinateurs, d'équipements informatiques périphériques et de logiciels"
G,465101,Commerce de gros d'appareils pour le traitement des données et d'équipements informatiques périphériques
G,465102,Commerce de gros de logiciels
G,4652,Commerce de gros de composants et d'équipements électroniques et de télécommunication
G,465200,Commerce de gros de composants et d'équipements électroniques et de télécommunication
G,466,Commerce de gros d'autres équipements industriels
G,4661,Commerce de gros de matériel agricole
G,466100,Commerce de gros de matériel agricole
G,4662,Commerce de gros de machines-outils
G,466200,Commerce de gros de machines-outils
G,4663,"Commerce de gros de machines pour l'extraction, la construction et le génie civil"
G,466300,"Commerce de gros de machines pour l'extraction, la construction et le génie civil"
G,4664,Commerce de gros de machines pour l'industrie textile et l'habillement
G,466400,Commerce de gros de machines pour l'industrie textile et l'habillement
G,4665,Commerce de gros de mobilier de bureau
G,466500,Commerce de gros de mobilier de bureau
G,4666,Commerce de gros d'autres machines et équipements de bureau
G,466600,Commerce de gros d'autres machines et équipements de bureau
G,4669,Commerce de gros d'autres machines et équipements
G,466900,Commerce de gros d'autres machines et équipements
G,467,Autres commerces de gros spécialisés
G,4671,Commerce de gros de combustibles et de produits annexes
G,467100,Commerce de gros de combustibles et de produits annexes
G,4672,Commerce de gros de minerais et métaux
G,467200,Commerce de gros de minerais et métaux
G,4673,"Commerce de gros de bois, de matériaux de construction et d'appareils sanitaires"
G,467301,Commerce de gros de bois et d'éléments de construction en bois
G,467302,Commerce de gros de matériaux de construction
G,467303,"Commerce de gros de verre plat, de peintures et d'équipements sanitaires"
G,4674,Commerce de gros de quincaillerie et fournitures pour plomberie et chauffage
G,467400,Commerce de gros de quincaillerie et fournitures pour plomberie et chauffage
G,4675,Commerce de gros de produits chimiques
G,467500,Commerce de gros de produits chimiques
G,4676,Commerce de gros d'autres produits intermédiaires
G,467600,Commerce de gros d'autres produits intermédiaires
G,4677,Commerce de gros de déchets et débris
G,467701,"Commerce de gros de pièces détachées d'automobiles, récupération d'automobiles"
G,467702,Commerce de gros de déchets et de débris
G,469,Commerce de gros non spécialisé
G,4690,Commerce de gros non spécialisé
G,469000,Commerce de gros non spécialisé
G,47,"Commerce de détail, à l'exception des automobiles et des motocycles"
G,471,Commerce de détail en magasin non spécialisé
G,4711,Commerce de détail en magasin non spécialisé à prédominance alimentaire
G,471101,Hypermarchés (> 2500 m2)
G,471102,Grands supermarchés (1000-2499 m2)
G,471103,Petits supermarchés (400-999 m2)
G,471104,Grands commerces (100-399 m2)
G,471105,Petits commerces (< 100 m2)
G,4719,Autre commerce de détail en magasin non spécialisé
G,471901,Grands magasins
G,471902,Autres commerces de détail en magasin non spécialisé n.c.a.
G,472,Commerce de détail alimentaire en magasin spécialisé
G,4721,Commerce de détail de fruits et légumes en magasin spécialisé
G,472100,Commerce de détail de fruits et légumes en magasin spécialisé
G,4722,Commerce de détail de viandes et de produits à base de viande en magasin spécialisé
G,472200,Commerce de détail de viandes et de produits à base de viande en magasin spécialisé
G,4723,"Commerce de détail de poissons, crustacés et mollusques en magasin spécialisé"
G,472300,"Commerce de détail de poissons, crustacés et mollusques en magasin spécialisé"
G,4724,"Commerce de détail de pain, pâtisserie et confiserie en magasin spécialisé"
G,472401,"Commerce de détail de pain, de pâtisserie et de confiserie"
G,472402,Boulangeries – tea-rooms
G,4725,Commerce de détail de boissons en magasin spécialisé
G,472500,Commerce de détail de boissons en magasin spécialisé
G,4726,Commerce de détail de produits à base de tabac en magasin spécialisé
G,472600,Commerce de détail de produits à base de tabac en magasin spécialisé
G,4729,Autres commerces de détail alimentaires en magasin spécialisé
G,472901,Commerce de détail de produits laitiers et d'œufs
G,472902,"Autres commerces de détail en magasin spécialisé de denrées alimentaires, de boissons et de tabac n.c.a."
G,473,Commerce de détail de carburants en magasin spécialisé
G,4730,Commerce de détail de carburants en magasin spécialisé
G,473000,Commerce de détail de carburants en magasin spécialisé
G,474,Commerce de détail d'équipements de l'information et de la communication en magasin spécialisé
G,4741,"Commerce de détail d'ordinateurs, d'unités périphériques et de logiciels en magasin spécialisé"
G,474100,"Commerce de détail d'ordinateurs, d'unités périphériques et de logiciels en magasin spécialisé"
G,4742,Commerce de détail de matériels de télécommunication en magasin spécialisé
G,474200,Commerce de détail de matériels de télécommunication en magasin spécialisé
G,4743,Commerce de détail de matériels audio/vidéo en magasin spécialisé
G,474300,Commerce de détail de matériels audio/vidéo en magasin spécialisé
G,475,Commerce de détail d'autres équipements du foyer en magasin spécialisé
G,4751,Commerce de détail de textiles en magasin spécialisé
G,475100,Commerce de détail de textiles en magasin spécialisé
G,4752,"Commerce de détail de quincaillerie, peintures et verres en magasin spécialisé"
G,475201,Commerce de détail spécialisé de quincaillerie
G,475202,"Autres commerces de détail de quincaillerie, de peintures, de matériaux de construction et de bricolage"
G,4753,"Commerce de détail de tapis, moquettes et revêtements de murs et de sols en magasin spécialisé"
G,475300,"Commerce de détail de tapis, moquettes et revêtements de murs et de sols en magasin spécialisé"
G,4754,Commerce de détail d'appareils électroménagers en magasin spécialisé
G,475400,Commerce de détail d'appareils électroménagers en magasin spécialisé
G,4759,"Commerce de détail de meubles, appareils d'éclairage et autres articles
de ménage en magasin spécialisé"
G,475901,Commerce de détail d'instruments de musique
G,475902,Commerce de détail de meubles
G,475903,Commerce de détail d'équipements domestiques n.c.a.
G,476,Commerce de détail de biens culturels et de loisirs en magasin spécialisé
G,4761,Commerce de détail de livres en magasin spécialisé
G,476100,Commerce de détail de livres en magasin spécialisé
G,4762,Commerce de détail de journaux et papeterie en magasin spécialisé
G,476201,"Commerce de détail de journaux et de périodiques, kiosques"
G,476202,Commerce de détail d'articles de papeterie et de bureau
G,4763,Commerce de détail d'enregistrements musicaux et vidéo en magasin spécialisé
G,476300,Commerce de détail d'enregistrements musicaux et vidéo en magasin spécialisé
G,4764,Commerce de détail d'articles de sport en magasin spécialisé
G,476401,Commerce de détail de vélos
G,476402,Commerce de détail d'articles de sport
G,4765,Commerce de détail de jeux et jouets en magasin spécialisé
G,476500,Commerce de détail de jeux et jouets en magasin spécialisé
G,477,Autres commerces de détail en magasin spécialisé
G,4771,Commerce de détail d'habillement en magasin spécialisé
G,477101,Commerce de détail d'habillement pour femmes
G,477102,Commerce de détail d'habillement pour hommes
G,477103,Commerce de détail d'habillement pour bébés et enfants
G,477104,Commerce de détail de fourrures
G,477105,Commerce de détail d'accessoires et d'habillement sans prédominance
G,4772,Commerce de détail de chaussures et d'articles en cuir en magasin spécialisé
G,477201,Commerce de détail de chaussures
G,477202,Commerce de détail de maroquinerie et d'articles de voyage
G,4773,Commerce de détail de produits pharmaceutiques en magasin spécialisé
G,477300,Commerce de détail de produits pharmaceutiques en magasin spécialisé
G,4774,Commerce de détail d'articles médicaux et orthopédiques en magasin spécialisé
G,477400,Commerce de détail d'articles médicaux et orthopédiques en magasin spécialisé
G,4775,Commerce de détail de parfumerie et de produits de beauté en magasin spécialisé
G,477501,Drogueries
G,477502,Parfumeries et autres commerces de détail de produits de beauté et d'articles de toilette
G,4776,"Commerce de détail de fleurs, plantes, graines, engrais, animaux de compagnie et aliments pour ces animaux en magasin spécialisé"
G,477601,"Commerce de détail de céréales, d'aliments pour le bétail et de produits agricoles"
G,477602,Commerce de détail de fleurs et de plantes
G,477603,Commerce de détail d'animaux domestiques et d'accessoires pour animaux domestiques
G,4777,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé
G,477700,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé
G,4778,Autre commerce de détail de biens neufs en magasin spécialisé
G,477801,Commerce de détail de combustibles et de carburants
G,477802,Commerce de détail de lunettes et d'articles similaires
G,477803,Commerce de détail d'articles photographiques
G,477804,Commerce de détail d'articles-cadeaux et de souvenirs
G,477805,Commerce de détail d'objets d'art
G,477806,Autres commerces de détail en magasin spécialisé n.c.a.
G,4779,Commerce de détail de biens d'occasion en magasin
G,477901,Commerce de détail d'antiquités
G,477902,Commerce de détail de biens d'occasion en magasin n.c.a.
G,478,Commerce de détail sur éventaires et marchés
G,4781,Commerce de détail alimentaire sur éventaires et marchés
G,478100,Commerce de détail alimentaire sur éventaires et marchés
G,4782,"Commerce de détail de textiles, d'habillement et de chaussures sur éventaires et marchés"
G,478200,"Commerce de détail de textiles, d'habillement et de chaussures sur éventaires et marchés"
G,4789,Autres commerces de détail sur éventaires et marchés
G,478900,Autres commerces de détail sur éventaires et marchés
G,479,"Commerce de détail hors magasin, éventaires ou marchés"
G,4791,Vente à distance
G,479100,Vente par correspondance ou via internet
G,4799,"Autres commerces de détail hors magasin, éventaires ou marchés"
G,479900,"Autres commerces de détail hors magasin, éventaires ou marchés"
H,0, TRANSPORTS ET ENTREPOSAGE
H,49,Transports terrestres et transport par conduites
H,491,Transport ferroviaire interurbain de voyageurs
H,4910,Transport ferroviaire interurbain de voyageurs
H,491000,Transport ferroviaire interurbain de voyageurs
H,492,Transports ferroviaires de fret
H,4920,Transports ferroviaires de fret
H,492000,Transports ferroviaires de fret
H,493,Autres transports terrestres de voyageurs
H,4931,Transports urbains et suburbains de voyageurs
H,493100,Transports urbains ou suburbains de voyageurs
H,4932,Transports de voyageurs par taxis
H,493200,Transports de voyageurs par taxis
H,4939,Autres transports terrestres de voyageurs n.c.a.
H,493901,Transports terrestres non réguliers de voyageurs
H,493902,Transports réguliers régionaux et interurbains de voyageurs
H,493903,"Funiculaires, téléphériques et remontes-pentes"
H,494,Transports routiers de fret et services de déménagement
H,4941,Transports routiers de fret
H,494100,Transports routiers de fret
H,4942,Services de déménagement
H,494200,Services de déménagement
H,495,Transports par conduites
H,4950,Transports par conduites
H,495000,Transports par conduites
H,50,Transports par eau
H,501,Transports maritimes et côtiers de passagers
H,5010,Transports maritimes et côtiers de passagers
H,501000,Transports maritimes et côtiers de passagers
H,502,Transports maritimes et côtiers de fret
H,5020,Transports maritimes et côtiers de fret
H,502000,Transports maritimes et côtiers de fret
H,503,Transports fluviaux de passagers
H,5030,Transports fluviaux de passagers
H,503000,Transports fluviaux de passagers
H,504,Transports fluviaux de fret
H,5040,Transports fluviaux de fret
H,504000,Transports fluviaux de fret
H,51,Transports aériens
H,511,Transports aériens de passagers
H,5110,Transports aériens de passagers
H,511000,Transports aériens de passagers
H,512,Transports aériens de fret et transports spatiaux
H,5121,Transports aériens de fret
H,512100,Transports aériens de fret
H,5122,Transports spatiaux
H,512200,Transports spatiaux
H,52,Entreposage et services auxiliaires des transports
H,521,Entreposage et stockage
H,5210,Entreposage et stockage
H,521000,Entreposage et stockage
H,522,Services auxiliaires des transports
H,5221,Services auxiliaires des transports terrestres
H,522100,Services auxiliaires des transports terrestres
H,5222,Services auxiliaires des transports par eau
